"year","source","target","type","distance"
2001,"Israel","Hamas","opposing",50
2001,"India","Kashmir Insurgents","opposing",50
2001,"Myanmar (Burma)","KNU","opposing",50
2001,"Uganda","LRA","opposing",50
2001,"Sri Lanka","LTTE","opposing",50
2001,"Liberia","LURD","opposing",50
2001,"India","MCC","opposing",50
2001,"Chad","MDJT","opposing",50
2001,"Iran","MEK","opposing",50
2001,"Senegal","MFDC","opposing",50
2001,"Philippines","MILF","opposing",50
2001,"Central African Republic","Military faction (forces of André Kolingba)","opposing",50
2001,"Libya","Military faction (forces of André Kolingba)","opposingdirected",200
2001,"Angola","MLC","opposingdirected",200
2001,"DR Congo (Zaire)","MLC","opposing",50
2001,"Namibia","MLC","opposingdirected",200
2001,"Rwanda","MLC","supportive",100
2001,"Uganda","MLC","supportive",100
2001,"Zimbabwe (Rhodesia)","MLC","opposingdirected",200
2001,"Philippines","MNLF - NM","opposing",50
2001,"Sudan","NDA","opposing",50
2001,"India","NDFB","opposing",50
2001,"India","NLFT","opposing",50
2001,"Ethiopia","OLF","opposing",50
2001,"Ethiopia","ONLF","opposing",50
2001,"India","Pakistan","opposing",50
2001,"Burundi","Palipehutu-FNL","opposing",50
2001,"Israel","PFLP","opposing",50
2001,"Turkey","PKK","opposing",50
2001,"Israel","PNA","opposing",50
2001,"India","PWG","opposing",50
2001,"Angola","RCD","opposingdirected",200
2001,"DR Congo (Zaire)","RCD","opposing",50
2001,"Namibia","RCD","opposingdirected",200
2001,"Rwanda","RCD","supportive",100
2001,"Uganda","RCD","supportive",100
2001,"Zimbabwe (Rhodesia)","RCD","opposingdirected",200
2001,"Myanmar (Burma)","RCSS","opposing",50
2001,"Guinea","RFDG","opposing",50
2001,"Sierra Leone","RUF","opposing",50
2001,"Sudan","SPLM/A","opposing",50
2001,"Somalia","SRRC","opposing",50
2001,"FYR","UCK","opposing",50
2001,"Macedonia","UCK","opposing",50
2001,"Afghanistan","UIFSA","opposing",50
2001,"Australia","UIFSA","supportive",100
2001,"Canada","UIFSA","supportive",100
2001,"France","UIFSA","supportive",100
2001,"Germany","UIFSA","supportive",100
2001,"Italy","UIFSA","supportive",100
2001,"Japan","UIFSA","supportive",100
2001,"Jordan","UIFSA","supportive",100
2001,"Netherlands","UIFSA","supportive",100
2001,"Poland","UIFSA","supportive",100
2001,"Russia (Soviet Union)","UIFSA","supportive",100
2001,"Turkey","UIFSA","supportive",100
2001,"United Kingdom","UIFSA","supportive",100
2001,"United States of America","UIFSA","supportive",100
2001,"India","ULFA","opposing",50
2001,"Angola","UNITA","opposing",50
2001,"Namibia","UNITA","opposingdirected",200
2001,"Australia","United States of America","supportive",100
2001,"Canada","United States of America","supportive",100
2001,"France","United States of America","supportive",100
2001,"Germany","United States of America","supportive",100
2001,"Italy","United States of America","supportive",100
2001,"Poland","United States of America","supportive",100
2001,"Turkey","United States of America","supportive",100
2001,"United Kingdom","United States of America","supportive",100
2002,"Uganda","ADF","opposing",50
2002,"Afghanistan","al-Qaida","opposingdirected",200
2002,"Australia","al-Qaida","opposingdirected",200
2002,"Canada","al-Qaida","opposingdirected",200
2002,"Denmark","al-Qaida","opposingdirected",200
2002,"France","al-Qaida","opposingdirected",200
2002,"Germany","al-Qaida","opposingdirected",200
2002,"Greece","al-Qaida","opposingdirected",200
2002,"Italy","al-Qaida","opposingdirected",200
2002,"Japan","al-Qaida","opposingdirected",200
2002,"Jordan","al-Qaida","opposingdirected",200
2002,"Lithuania","al-Qaida","opposingdirected",200
2002,"Netherlands","al-Qaida","opposingdirected",200
2002,"New Zealand","al-Qaida","opposingdirected",200
2002,"Norway","al-Qaida","opposingdirected",200
2002,"Pakistan","al-Qaida","opposingdirected",200
2002,"Poland","al-Qaida","opposingdirected",200
2002,"Rumania","al-Qaida","opposingdirected",200
2002,"Spain","al-Qaida","opposingdirected",200
2002,"Turkey","al-Qaida","opposingdirected",200
2002,"United Kingdom","al-Qaida","opposingdirected",200
2002,"United States of America","al-Qaida","opposing",50
2002,"Israel","AMB","opposing",50
2002,"Namibia","Angola","supportive",100
2002,"Algeria","AQIM","opposing",50
2002,"Philippines","ASG","opposing",50
2002,"Russia (Soviet Union)","Chechen Republic of Ichkeria","opposing",50
2002,"Burundi","CNDD-FDD","opposing",50
2002,"Angola","Congo","supportive",100
2002,"Nepal","CPN-M","opposing",50
2002,"Philippines","CPP","opposing",50
2002,"Colombia","ELN","opposing",50
2002,"Colombia","FARC","opposing",50
2002,"Israel","Fatah","opposing",50
2002,"Rwanda","FDLR","opposing",50
2002,"Angola","FLEC-FAC","opposing",50
2002,"Angola","FLEC-R","opposing",50
2002,"Central African Republic","Forces of Francois Bozize","opposing",50
2002,"Indonesia","GAM","opposing",50
2002,"Algeria","GIA","opposing",50
2002,"Israel","Hamas","opposing",50
2002,"India","Kashmir Insurgents","opposing",50
2002,"Myanmar (Burma)","KNU","opposing",50
2002,"Uganda","LRA","opposing",50
2002,"Liberia","LURD","opposing",50
2002,"India","MCC","opposing",50
2002,"Chad","MDJT","opposing",50
2002,"Philippines","MILF","opposing",50
2002,"Philippines","MNLF - NM","opposing",50
2002,"Ivory Coast","MPCI","opposing",50
2002,"Ivory Coast","MPIGO","opposing",50
2002,"India","NDFB","opposing",50
2002,"India","NLFT","opposing",50
2002,"Angola","Ntsiloulous","opposingdirected",200
2002,"Congo","Ntsiloulous","opposing",50
2002,"Ethiopia","OLF","opposing",50
2002,"Ethiopia","ONLF","opposing",50
2002,"India","Pakistan","opposing",50
2002,"Burundi","Palipehutu-FNL","opposing",50
2002,"Israel","PIJ","opposing",50
2002,"Turkey","PKK","opposing",50
2002,"Israel","PNA","opposing",50
2002,"India","PWG","opposing",50
2002,"Myanmar (Burma)","RCSS","opposing",50
2002,"Sudan","SPLM/A","opposing",50
2002,"Somalia","SRRC","opposing",50
2002,"India","ULFA","opposing",50
2002,"Angola","UNITA","opposing",50
2002,"Namibia","UNITA","opposingdirected",200
2002,"Afghanistan","United States of America","supportive",100
2002,"Australia","United States of America","supportive",100
2002,"Canada","United States of America","supportive",100
2002,"Denmark","United States of America","supportive",100
2002,"France","United States of America","supportive",100
2002,"Germany","United States of America","supportive",100
2002,"Greece","United States of America","supportive",100
2002,"Italy","United States of America","supportive",100
2002,"Japan","United States of America","supportive",100
2002,"Jordan","United States of America","supportive",100
2002,"Lithuania","United States of America","supportive",100
2002,"Netherlands","United States of America","supportive",100
2002,"New Zealand","United States of America","supportive",100
2002,"Norway","United States of America","supportive",100
2002,"Pakistan","United States of America","supportive",100
2002,"Poland","United States of America","supportive",100
2002,"Rumania","United States of America","supportive",100
2002,"Spain","United States of America","supportive",100
2002,"Turkey","United States of America","supportive",100
2002,"United Kingdom","United States of America","supportive",100
2003,"Australia","Afghanistan","supportive",100
2003,"Denmark","Afghanistan","supportive",100
2003,"France","Afghanistan","supportive",100
2003,"Germany","Afghanistan","supportive",100
2003,"Italy","Afghanistan","supportive",100
2003,"Netherlands","Afghanistan","supportive",100
2003,"New Zealand","Afghanistan","supportive",100
2003,"Norway","Afghanistan","supportive",100
2003,"Poland","Afghanistan","supportive",100
2003,"Rumania","Afghanistan","supportive",100
2003,"United Kingdom","Afghanistan","supportive",100
2003,"United States of America","Afghanistan","supportive",100
2003,"Israel","AMB","opposing",50
2003,"Algeria","AQIM","opposing",50
2003,"Philippines","ASG","opposing",50
2003,"Russia (Soviet Union)","Chechen Republic of Ichkeria","opposing",50
2003,"Burundi","CNDD-FDD","opposing",50
2003,"Nepal","CPN-M","opposing",50
2003,"Philippines","CPP","opposing",50
2003,"Eritrea","EIJM - AS","opposing",50
2003,"Colombia","ELN","opposing",50
2003,"Colombia","FARC","opposing",50
2003,"Indonesia","GAM","opposing",50
2003,"Algeria","GIA","opposing",50
2003,"Israel","Hamas","opposing",50
2003,"Australia","Iraq","opposing",50
2003,"United Kingdom","Iraq","opposing",50
2003,"United States of America","Iraq","opposing",50
2003,"Chad","JEM","opposingdirected",200
2003,"Sudan","JEM","opposing",50
2003,"India","Kashmir Insurgents","opposing",50
2003,"Myanmar (Burma)","KNU","opposing",50
2003,"Uganda","LRA","opposing",50
2003,"Sri Lanka","LTTE","opposing",50
2003,"Liberia","LURD","opposing",50
2003,"India","MCC","opposing",50
2003,"Chad","MDJT","opposing",50
2003,"Senegal","MFDC","opposing",50
2003,"Philippines","MILF","opposing",50
2003,"Ivory Coast","MJP","opposing",50
2003,"Liberia","MODEL","opposing",50
2003,"Ivory Coast","MPIGO","opposing",50
2003,"India","NDFB","opposing",50
2003,"India","NLFT","opposing",50
2003,"Ethiopia","OLF","opposing",50
2003,"Ethiopia","ONLF","opposing",50
2003,"India","Pakistan","opposing",50
2003,"Burundi","Palipehutu-FNL","opposing",50
2003,"Thailand","Patani insurgents","opposing",50
2003,"Israel","PIJ","opposing",50
2003,"Turkey","PKK","opposing",50
2003,"India","PWG","opposing",50
2003,"Chad","SLM/A","opposingdirected",200
2003,"Sudan","SLM/A","opposing",50
2003,"Chad","SPLM/A","opposingdirected",200
2003,"Sudan","SPLM/A","opposing",50
2003,"Chad","Sudan","supportive",100
2003,"Afghanistan","Taleban","opposing",50
2003,"Australia","Taleban","opposingdirected",200
2003,"Denmark","Taleban","opposingdirected",200
2003,"France","Taleban","opposingdirected",200
2003,"Germany","Taleban","opposingdirected",200
2003,"Italy","Taleban","opposingdirected",200
2003,"Netherlands","Taleban","opposingdirected",200
2003,"New Zealand","Taleban","opposingdirected",200
2003,"Norway","Taleban","opposingdirected",200
2003,"Poland","Taleban","opposingdirected",200
2003,"Rumania","Taleban","opposingdirected",200
2003,"United Kingdom","Taleban","opposingdirected",200
2003,"United States of America","Taleban","opposingdirected",200
2003,"India","ULFA","opposing",50
2003,"India","UNLF","opposing",50
2004,"Belgium","Afghanistan","supportive",100
2004,"Canada","Afghanistan","supportive",100
2004,"Czech Republic","Afghanistan","supportive",100
2004,"France","Afghanistan","supportive",100
2004,"Germany","Afghanistan","supportive",100
2004,"Italy","Afghanistan","supportive",100
2004,"Pakistan","Afghanistan","supportive",100
2004,"Poland","Afghanistan","supportive",100
2004,"Portugal","Afghanistan","supportive",100
2004,"Rumania","Afghanistan","supportive",100
2004,"Slovakia","Afghanistan","supportive",100
2004,"Spain","Afghanistan","supportive",100
2004,"United Kingdom","Afghanistan","supportive",100
2004,"United States of America","Afghanistan","supportive",100
2004,"Nigeria","Ahlul Sunnah Jamaa","opposing",50
2004,"Albania","Al-Mahdi Army","opposingdirected",200
2004,"Australia","Al-Mahdi Army","opposingdirected",200
2004,"Azerbaijan","Al-Mahdi Army","opposingdirected",200
2004,"Bulgaria","Al-Mahdi Army","opposingdirected",200
2004,"Czech Republic","Al-Mahdi Army","opposingdirected",200
2004,"Denmark","Al-Mahdi Army","opposingdirected",200
2004,"Dominican Republic","Al-Mahdi Army","opposingdirected",200
2004,"El Salvador","Al-Mahdi Army","opposingdirected",200
2004,"Estonia","Al-Mahdi Army","opposingdirected",200
2004,"FYR","Al-Mahdi Army","opposingdirected",200
2004,"Georgia","Al-Mahdi Army","opposingdirected",200
2004,"Honduras","Al-Mahdi Army","opposingdirected",200
2004,"Iraq","Al-Mahdi Army","opposing",50
2004,"Italy","Al-Mahdi Army","opposingdirected",200
2004,"Kazakhstan","Al-Mahdi Army","opposingdirected",200
2004,"Latvia","Al-Mahdi Army","opposingdirected",200
2004,"Lithuania","Al-Mahdi Army","opposingdirected",200
2004,"Macedonia","Al-Mahdi Army","opposingdirected",200
2004,"Moldova","Al-Mahdi Army","opposingdirected",200
2004,"Mongolia","Al-Mahdi Army","opposingdirected",200
2004,"Netherlands","Al-Mahdi Army","opposingdirected",200
2004,"Nicaragua","Al-Mahdi Army","opposingdirected",200
2004,"Norway","Al-Mahdi Army","opposingdirected",200
2004,"Philippines","Al-Mahdi Army","opposingdirected",200
2004,"Poland","Al-Mahdi Army","opposingdirected",200
2004,"Portugal","Al-Mahdi Army","opposingdirected",200
2004,"Rumania","Al-Mahdi Army","opposingdirected",200
2004,"Slovakia","Al-Mahdi Army","opposingdirected",200
2004,"South Korea","Al-Mahdi Army","opposingdirected",200
2004,"Spain","Al-Mahdi Army","opposingdirected",200
2004,"Tonga","Al-Mahdi Army","opposingdirected",200
2004,"Ukraine","Al-Mahdi Army","opposingdirected",200
2004,"United Kingdom","Al-Mahdi Army","opposingdirected",200
2004,"United States of America","Al-Mahdi Army","opposingdirected",200
2004,"Afghanistan","al-Qaida","opposingdirected",200
2004,"Belgium","al-Qaida","opposingdirected",200
2004,"Canada","al-Qaida","opposingdirected",200
2004,"Czech Republic","al-Qaida","opposingdirected",200
2004,"France","al-Qaida","opposingdirected",200
2004,"Germany","al-Qaida","opposingdirected",200
2004,"Italy","al-Qaida","opposingdirected",200
2004,"Pakistan","al-Qaida","opposingdirected",200
2004,"Poland","al-Qaida","opposingdirected",200
2004,"Portugal","al-Qaida","opposingdirected",200
2004,"Rumania","al-Qaida","opposingdirected",200
2004,"Saudi Arabia","al-Qaida","opposingdirected",200
2004,"Slovakia","al-Qaida","opposingdirected",200
2004,"Spain","al-Qaida","opposingdirected",200
2004,"United Kingdom","al-Qaida","opposingdirected",200
2004,"United States of America","al-Qaida","opposing",50
2004,"Chad","Algeria","supportive",100
2004,"Mali","Algeria","supportive",100
2004,"Niger","Algeria","supportive",100
2004,"Israel","AMB","opposing",50
2004,"Albania","Ansar al-Islam","opposingdirected",200
2004,"Australia","Ansar al-Islam","opposingdirected",200
2004,"Azerbaijan","Ansar al-Islam","opposingdirected",200
2004,"Bulgaria","Ansar al-Islam","opposingdirected",200
2004,"Czech Republic","Ansar al-Islam","opposingdirected",200
2004,"Denmark","Ansar al-Islam","opposingdirected",200
2004,"Dominican Republic","Ansar al-Islam","opposingdirected",200
2004,"El Salvador","Ansar al-Islam","opposingdirected",200
2004,"Estonia","Ansar al-Islam","opposingdirected",200
2004,"FYR","Ansar al-Islam","opposingdirected",200
2004,"Georgia","Ansar al-Islam","opposingdirected",200
2004,"Honduras","Ansar al-Islam","opposingdirected",200
2004,"Iraq","Ansar al-Islam","opposing",50
2004,"Italy","Ansar al-Islam","opposingdirected",200
2004,"Kazakhstan","Ansar al-Islam","opposingdirected",200
2004,"Latvia","Ansar al-Islam","opposingdirected",200
2004,"Lithuania","Ansar al-Islam","opposingdirected",200
2004,"Macedonia","Ansar al-Islam","opposingdirected",200
2004,"Moldova","Ansar al-Islam","opposingdirected",200
2004,"Mongolia","Ansar al-Islam","opposingdirected",200
2004,"Netherlands","Ansar al-Islam","opposingdirected",200
2004,"Nicaragua","Ansar al-Islam","opposingdirected",200
2004,"Norway","Ansar al-Islam","opposingdirected",200
2004,"Philippines","Ansar al-Islam","opposingdirected",200
2004,"Poland","Ansar al-Islam","opposingdirected",200
2004,"Portugal","Ansar al-Islam","opposingdirected",200
2004,"Rumania","Ansar al-Islam","opposingdirected",200
2004,"Slovakia","Ansar al-Islam","opposingdirected",200
2004,"South Korea","Ansar al-Islam","opposingdirected",200
2004,"Spain","Ansar al-Islam","opposingdirected",200
2004,"Tonga","Ansar al-Islam","opposingdirected",200
2004,"Ukraine","Ansar al-Islam","opposingdirected",200
2004,"United Kingdom","Ansar al-Islam","opposingdirected",200
2004,"United States of America","Ansar al-Islam","opposingdirected",200
2004,"Algeria","AQIM","opposing",50
2004,"Chad","AQIM","opposingdirected",200
2004,"Mali","AQIM","opposingdirected",200
2004,"Niger","AQIM","opposingdirected",200
2004,"Philippines","ASG","opposing",50
2004,"Pakistan","BLA","opposing",50
2004,"Russia (Soviet Union)","Chechen Republic of Ichkeria","opposing",50
2004,"Nepal","CPN-M","opposing",50
2004,"Philippines","CPP","opposing",50
2004,"Colombia","ELN","opposing",50
2004,"Colombia","EPL","opposing",50
2004,"Colombia","FARC","opposing",50
2004,"Angola","FLEC-FAC","opposing",50
2004,"Haiti","FLRN","opposing",50
2004,"Ivory Coast","FRCI","opposing",50
2004,"Indonesia","GAM","opposing",50
2004,"Israel","Hamas","opposing",50
2004,"Albania","Iraq","supportive",100
2004,"Australia","Iraq","supportive",100
2004,"Azerbaijan","Iraq","supportive",100
2004,"Bulgaria","Iraq","supportive",100
2004,"Czech Republic","Iraq","supportive",100
2004,"Denmark","Iraq","supportive",100
2004,"Dominican Republic","Iraq","supportive",100
2004,"El Salvador","Iraq","supportive",100
2004,"Estonia","Iraq","supportive",100
2004,"FYR","Iraq","supportive",100
2004,"Georgia","Iraq","supportive",100
2004,"Honduras","Iraq","supportive",100
2004,"Italy","Iraq","supportive",100
2004,"Kazakhstan","Iraq","supportive",100
2004,"Latvia","Iraq","supportive",100
2004,"Lithuania","Iraq","supportive",100
2004,"Macedonia","Iraq","supportive",100
2004,"Moldova","Iraq","supportive",100
2004,"Mongolia","Iraq","supportive",100
2004,"Netherlands","Iraq","supportive",100
2004,"Nicaragua","Iraq","supportive",100
2004,"Norway","Iraq","supportive",100
2004,"Philippines","Iraq","supportive",100
2004,"Poland","Iraq","supportive",100
2004,"Portugal","Iraq","supportive",100
2004,"Rumania","Iraq","supportive",100
2004,"Slovakia","Iraq","supportive",100
2004,"South Korea","Iraq","supportive",100
2004,"Spain","Iraq","supportive",100
2004,"Tonga","Iraq","supportive",100
2004,"Ukraine","Iraq","supportive",100
2004,"United Kingdom","Iraq","supportive",100
2004,"United States of America","Iraq","supportive",100
2004,"Albania","ISI","opposingdirected",200
2004,"Australia","ISI","opposingdirected",200
2004,"Azerbaijan","ISI","opposingdirected",200
2004,"Bulgaria","ISI","opposingdirected",200
2004,"Czech Republic","ISI","opposingdirected",200
2004,"Denmark","ISI","opposingdirected",200
2004,"Dominican Republic","ISI","opposingdirected",200
2004,"El Salvador","ISI","opposingdirected",200
2004,"Estonia","ISI","opposingdirected",200
2004,"FYR","ISI","opposingdirected",200
2004,"Georgia","ISI","opposingdirected",200
2004,"Honduras","ISI","opposingdirected",200
2004,"Iraq","ISI","opposing",50
2004,"Italy","ISI","opposingdirected",200
2004,"Kazakhstan","ISI","opposingdirected",200
2004,"Latvia","ISI","opposingdirected",200
2004,"Lithuania","ISI","opposingdirected",200
